% -1*i*i + 201*i - 200
@relation TimeSeriesData

@attribute date date "dd/MM/yyyy"
@attribute open numeric
@attribute high numeric
@attribute low numeric
@attribute close numeric
@attribute volume numeric
@attribute adjClose numeric

@data
'02/01/2009', 14202, 14202, 14202, 14202, 14202, 14202
'01/12/2008', 13674, 13674, 13674, 13674, 13674, 13674
'03/11/2008', 13156, 13156, 13156, 13156, 13156, 13156
'01/10/2008', 12648, 12648, 12648, 12648, 12648, 12648
'01/09/2008', 12150, 12150, 12150, 12150, 12150, 12150
'01/08/2008', 11662, 11662, 11662, 11662, 11662, 11662
'01/07/2008', 11184, 11184, 11184, 11184, 11184, 11184
'02/06/2008', 10716, 10716, 10716, 10716, 10716, 10716
'02/05/2008', 10258, 10258, 10258, 10258, 10258, 10258
'01/04/2008', 9810, 9810, 9810, 9810, 9810, 9810
'03/03/2008', 9372, 9372, 9372, 9372, 9372, 9372
'01/02/2008', 8944, 8944, 8944, 8944, 8944, 8944
'02/01/2008', 8526, 8526, 8526, 8526, 8526, 8526
'03/12/2007', 8118, 8118, 8118, 8118, 8118, 8118
'01/11/2007', 7720, 7720, 7720, 7720, 7720, 7720
'01/10/2007', 7332, 7332, 7332, 7332, 7332, 7332
'03/09/2007', 6954, 6954, 6954, 6954, 6954, 6954
'01/08/2007', 6586, 6586, 6586, 6586, 6586, 6586
'02/07/2007', 6228, 6228, 6228, 6228, 6228, 6228
'01/06/2007', 5880, 5880, 5880, 5880, 5880, 5880
'02/05/2007', 5542, 5542, 5542, 5542, 5542, 5542
'02/04/2007', 5214, 5214, 5214, 5214, 5214, 5214
'01/03/2007', 4896, 4896, 4896, 4896, 4896, 4896
'01/02/2007', 4588, 4588, 4588, 4588, 4588, 4588
'02/01/2007', 4290, 4290, 4290, 4290, 4290, 4290
'01/12/2006', 4002, 4002, 4002, 4002, 4002, 4002
'01/11/2006', 3724, 3724, 3724, 3724, 3724, 3724
'02/10/2006', 3456, 3456, 3456, 3456, 3456, 3456
'01/09/2006', 3198, 3198, 3198, 3198, 3198, 3198
'01/08/2006', 2950, 2950, 2950, 2950, 2950, 2950
'03/07/2006', 2712, 2712, 2712, 2712, 2712, 2712
'01/06/2006', 2484, 2484, 2484, 2484, 2484, 2484
'02/05/2006', 2266, 2266, 2266, 2266, 2266, 2266
'03/04/2006', 2058, 2058, 2058, 2058, 2058, 2058
'01/03/2006', 1860, 1860, 1860, 1860, 1860, 1860
'01/02/2006', 1672, 1672, 1672, 1672, 1672, 1672
'02/01/2006', 1494, 1494, 1494, 1494, 1494, 1494
'01/12/2005', 1326, 1326, 1326, 1326, 1326, 1326
'01/11/2005', 1168, 1168, 1168, 1168, 1168, 1168
'03/10/2005', 1020, 1020, 1020, 1020, 1020, 1020
'01/09/2005', 882, 882, 882, 882, 882, 882
'01/08/2005', 754, 754, 754, 754, 754, 754
'01/07/2005', 636, 636, 636, 636, 636, 636
'01/06/2005', 528, 528, 528, 528, 528, 528
'02/05/2005', 430, 430, 430, 430, 430, 430
'01/04/2005', 342, 342, 342, 342, 342, 342
'01/03/2005', 264, 264, 264, 264, 264, 264
'01/02/2005', 196, 196, 196, 196, 196, 196
'03/01/2005', 138, 138, 138, 138, 138, 138
'01/12/2004', 90, 90, 90, 90, 90, 90
'01/11/2004', 52, 52, 52, 52, 52, 52
'01/10/2004', 24, 24, 24, 24, 24, 24
'01/09/2004', 6, 6, 6, 6, 6, 6
'02/08/2004', -2, -2, -2, -2, -2, -2
'01/07/2004', 0, 0, 0, 0, 0, 0
'01/06/2004', 12, 12, 12, 12, 12, 12
'03/05/2004', 34, 34, 34, 34, 34, 34
'01/04/2004', 66, 66, 66, 66, 66, 66
'01/03/2004', 108, 108, 108, 108, 108, 108
'02/02/2004', 160, 160, 160, 160, 160, 160
'02/01/2004', 222, 222, 222, 222, 222, 222
'01/12/2003', 294, 294, 294, 294, 294, 294
'03/11/2003', 376, 376, 376, 376, 376, 376
'01/10/2003', 468, 468, 468, 468, 468, 468
'01/09/2003', 570, 570, 570, 570, 570, 570
'01/08/2003', 682, 682, 682, 682, 682, 682
'01/07/2003', 804, 804, 804, 804, 804, 804
'02/06/2003', 936, 936, 936, 936, 936, 936
'05/05/2003', 1078, 1078, 1078, 1078, 1078, 1078
'01/04/2003', 1230, 1230, 1230, 1230, 1230, 1230
'05/03/2003', 1392, 1392, 1392, 1392, 1392, 1392
'03/02/2003', 1564, 1564, 1564, 1564, 1564, 1564
'02/01/2003', 1746, 1746, 1746, 1746, 1746, 1746
'02/12/2002', 1938, 1938, 1938, 1938, 1938, 1938
'01/11/2002', 2140, 2140, 2140, 2140, 2140, 2140
'01/10/2002', 2352, 2352, 2352, 2352, 2352, 2352
'02/09/2002', 2574, 2574, 2574, 2574, 2574, 2574
'01/08/2002', 2806, 2806, 2806, 2806, 2806, 2806
'01/07/2002', 3048, 3048, 3048, 3048, 3048, 3048
'03/06/2002', 3300, 3300, 3300, 3300, 3300, 3300
'02/05/2002', 3562, 3562, 3562, 3562, 3562, 3562
'01/04/2002', 3834, 3834, 3834, 3834, 3834, 3834
'01/03/2002', 4116, 4116, 4116, 4116, 4116, 4116
'04/02/2002', 4408, 4408, 4408, 4408, 4408, 4408
'02/01/2002', 4710, 4710, 4710, 4710, 4710, 4710
'03/12/2001', 5022, 5022, 5022, 5022, 5022, 5022
'01/11/2001', 5344, 5344, 5344, 5344, 5344, 5344
'01/10/2001', 5676, 5676, 5676, 5676, 5676, 5676
'03/09/2001', 6018, 6018, 6018, 6018, 6018, 6018
'01/08/2001', 6370, 6370, 6370, 6370, 6370, 6370
'02/07/2001', 6732, 6732, 6732, 6732, 6732, 6732
'01/06/2001', 7104, 7104, 7104, 7104, 7104, 7104
'02/05/2001', 7486, 7486, 7486, 7486, 7486, 7486
'02/04/2001', 7878, 7878, 7878, 7878, 7878, 7878
'01/03/2001', 8280, 8280, 8280, 8280, 8280, 8280
'01/02/2001', 8692, 8692, 8692, 8692, 8692, 8692
'02/01/2001', 9114, 9114, 9114, 9114, 9114, 9114
'01/12/2000', 9546, 9546, 9546, 9546, 9546, 9546
'01/11/2000', 9988, 9988, 9988, 9988, 9988, 9988
'02/10/2000', 10440, 10440, 10440, 10440, 10440, 10440
'01/09/2000', 10902, 10902, 10902, 10902, 10902, 10902
'01/08/2000', 11374, 11374, 11374, 11374, 11374, 11374
'03/07/2000', 11856, 11856, 11856, 11856, 11856, 11856
'01/06/2000', 12348, 12348, 12348, 12348, 12348, 12348
'02/05/2000', 12850, 12850, 12850, 12850, 12850, 12850
'03/04/2000', 13362, 13362, 13362, 13362, 13362, 13362
'01/03/2000', 13884, 13884, 13884, 13884, 13884, 13884
'01/02/2000', 14416, 14416, 14416, 14416, 14416, 14416
'03/01/2000', 14958, 14958, 14958, 14958, 14958, 14958
'01/12/1999', 15510, 15510, 15510, 15510, 15510, 15510
'01/11/1999', 16072, 16072, 16072, 16072, 16072, 16072
'01/10/1999', 16644, 16644, 16644, 16644, 16644, 16644
'01/09/1999', 17226, 17226, 17226, 17226, 17226, 17226
'02/08/1999', 17818, 17818, 17818, 17818, 17818, 17818
'01/07/1999', 18420, 18420, 18420, 18420, 18420, 18420
'01/06/1999', 19032, 19032, 19032, 19032, 19032, 19032
'03/05/1999', 19654, 19654, 19654, 19654, 19654, 19654
'05/04/1999', 20286, 20286, 20286, 20286, 20286, 20286
'01/03/1999', 20928, 20928, 20928, 20928, 20928, 20928
'01/02/1999', 21580, 21580, 21580, 21580, 21580, 21580
'04/01/1999', 22242, 22242, 22242, 22242, 22242, 22242
'01/12/1998', 22914, 22914, 22914, 22914, 22914, 22914
'03/11/1998', 23596, 23596, 23596, 23596, 23596, 23596
'01/10/1998', 24288, 24288, 24288, 24288, 24288, 24288
'01/09/1998', 24990, 24990, 24990, 24990, 24990, 24990
'03/08/1998', 25702, 25702, 25702, 25702, 25702, 25702
'01/07/1998', 26424, 26424, 26424, 26424, 26424, 26424
'01/06/1998', 27156, 27156, 27156, 27156, 27156, 27156
'04/05/1998', 27898, 27898, 27898, 27898, 27898, 27898
'01/04/1998', 28650, 28650, 28650, 28650, 28650, 28650
'02/03/1998', 29412, 29412, 29412, 29412, 29412, 29412
'02/02/1998', 30184, 30184, 30184, 30184, 30184, 30184
'02/01/1998', 30966, 30966, 30966, 30966, 30966, 30966
'01/12/1997', 31758, 31758, 31758, 31758, 31758, 31758
'03/11/1997', 32560, 32560, 32560, 32560, 32560, 32560
'01/10/1997', 33372, 33372, 33372, 33372, 33372, 33372
'01/09/1997', 34194, 34194, 34194, 34194, 34194, 34194
'01/08/1997', 35026, 35026, 35026, 35026, 35026, 35026
'01/07/1997', 35868, 35868, 35868, 35868, 35868, 35868
'02/06/1997', 36720, 36720, 36720, 36720, 36720, 36720
'02/05/1997', 37582, 37582, 37582, 37582, 37582, 37582
'01/04/1997', 38454, 38454, 38454, 38454, 38454, 38454
'03/03/1997', 39336, 39336, 39336, 39336, 39336, 39336
'03/02/1997', 40228, 40228, 40228, 40228, 40228, 40228
'02/01/1997', 41130, 41130, 41130, 41130, 41130, 41130
'02/12/1996', 42042, 42042, 42042, 42042, 42042, 42042
'01/11/1996', 42964, 42964, 42964, 42964, 42964, 42964
'01/10/1996', 43896, 43896, 43896, 43896, 43896, 43896
'02/09/1996', 44838, 44838, 44838, 44838, 44838, 44838
'01/08/1996', 45790, 45790, 45790, 45790, 45790, 45790
'01/07/1996', 46752, 46752, 46752, 46752, 46752, 46752
'03/06/1996', 47724, 47724, 47724, 47724, 47724, 47724
'02/05/1996', 48706, 48706, 48706, 48706, 48706, 48706
